Lon,Lat,Speciesrichness
-64.5,-56.54284,38
-64.5,-54.7691,NaN
-64.5,-53.07012,119
-64.5,-51.43583,132
-64.5,-49.85814,88
-64.5,-48.33045,115
-64.5,-46.84729,156
-64.5,-45.40405,117
-64.5,-43.99682,87
-64.5,-42.62225,NaN
-64.5,-41.2774,91
-64.5,-39.95974,NaN
-64.5,-38.66701,NaN
-64.5,-37.39724,NaN
-64.5,-36.14864,NaN
-64.5,-34.91962,NaN
-64.5,-33.70876,NaN
-64.5,-32.51474,NaN
-64.5,-31.33638,NaN
-64.5,-30.17261,NaN
-64.5,-29.02243,NaN
-64.5,-27.88493,NaN
-64.5,-26.75926,NaN
-64.5,-25.64464,NaN
-64.5,-24.54034,NaN
-64.5,-23.44568,NaN
-64.5,-22.36001,NaN
-64.5,-21.28275,NaN
-64.5,-20.21333,NaN
-64.5,-19.1512,NaN
-64.5,-18.09588,NaN
-64.5,-17.04687,NaN
-64.5,-16.00372,NaN
-64.5,-14.96599,NaN
-64.5,-13.93326,NaN
-64.5,-12.90513,NaN
-64.5,-11.88122,NaN
-64.5,-10.86114,NaN
-64.5,-9.84453,NaN
-64.5,-8.83105,NaN
-64.5,-7.82034,NaN
-64.5,-6.81208,NaN
-64.5,-5.80593,NaN
-64.5,-4.80158,NaN
-64.5,-3.79871,NaN
-64.5,-2.797,NaN
-64.5,-1.79614,NaN
-64.5,-0.79584,NaN
-64.5,0.20423,NaN
-64.5,1.20435,NaN
-64.5,2.20485,NaN
-64.5,3.20602,NaN
-64.5,4.20816,NaN
-64.5,5.2116,NaN
-64.5,6.21665,NaN
-64.5,7.22362,NaN
-64.5,8.23284,NaN
-64.5,9.24464,NaN
-64.5,10.25936,NaN
-64.5,11.27734,417
-64.5,12.29894,283
-64.5,13.32453,88
-64.5,14.35449,63
-64.5,15.38921,74
-64.5,16.4291,112
-64.5,17.47459,447
-64.5,18.52613,517
-64.5,19.58417,262
-64.5,20.64921,55
-64.5,21.72177,50
-64.5,22.80239,56
-64.5,23.89166,49
-64.5,24.99018,50
-64.5,26.09861,46
-64.5,27.21765,44
-64.5,28.34806,47
-64.5,29.49063,46
-64.5,30.64625,219
-64.5,31.81585,437
-64.5,33.00047,392
-64.5,34.20122,47
-64.5,35.41933,61
-64.5,36.65617,45
-64.5,37.91321,66
-64.5,39.19213,61
-64.5,40.49479,169
-64.5,41.82327,130
-64.5,43.17993,440
-64.5,44.56747,NaN
-64.5,45.98897,NaN
-64.5,47.448,311
-64.5,48.94875,NaN
-64.5,50.49615,NaN
-64.5,52.09608,NaN
-64.5,53.75572,NaN
-64.5,55.48388,NaN
-64.5,57.29166,NaN
-64.5,59.19334,NaN
-64.5,61.20787,NaN
-64.5,63.36129,NaN
-64.5,65.69124,NaN
-64.5,68.25572,110
-64.5,71.15352,150
-64.5,74.58264,43
-64.5,79.11166,NaN
-63.5,-77.04822,NaN
-63.5,-73.09689,NaN
-63.5,-69.92046,NaN
-63.5,-67.17492,NaN
-63.5,-64.71517,NaN
-63.5,-62.46289,220
-63.5,-60.36995,86
-63.5,-58.40418,82
-63.5,-56.54284,69
-63.5,-54.7691,142
-63.5,-53.07012,208
-63.5,-51.43583,174
-63.5,-49.85814,68
-63.5,-48.33045,96
-63.5,-46.84729,105
-63.5,-45.40405,92
-63.5,-43.99682,79
-63.5,-42.62225,NaN
-63.5,-41.2774,NaN
-63.5,-39.95974,NaN
-63.5,-38.66701,NaN
-63.5,-37.39724,NaN
-63.5,-36.14864,NaN
-63.5,-34.91962,NaN
-63.5,-33.70876,NaN
-63.5,-32.51474,NaN
-63.5,-31.33638,NaN
-63.5,-30.17261,NaN
-63.5,-29.02243,NaN
-63.5,-27.88493,NaN
-63.5,-26.75926,NaN
-63.5,-25.64464,NaN
-63.5,-24.54034,NaN
-63.5,-23.44568,NaN
-63.5,-22.36001,NaN
-63.5,-21.28275,NaN
-63.5,-20.21333,NaN
-63.5,-19.1512,NaN
-63.5,-18.09588,NaN
-63.5,-17.04687,NaN
-63.5,-16.00372,NaN
-63.5,-14.96599,NaN
-63.5,-13.93326,NaN
-63.5,-12.90513,NaN
-63.5,-11.88122,NaN
-63.5,-10.86114,NaN
-63.5,-9.84453,NaN
-63.5,-8.83105,NaN
-63.5,-7.82034,NaN
-63.5,-6.81208,NaN
-63.5,-5.80593,NaN
-63.5,-4.80158,NaN
-63.5,-3.79871,NaN
-63.5,-2.797,NaN
-63.5,-1.79614,NaN
-63.5,-0.79584,NaN
-63.5,0.20423,NaN
-63.5,1.20435,NaN
-63.5,2.20485,NaN
-63.5,3.20602,NaN
-63.5,4.20816,NaN
-63.5,5.2116,NaN
-63.5,6.21665,NaN
-63.5,7.22362,NaN
-63.5,8.23284,NaN
-63.5,9.24464,NaN
-63.5,10.25936,NaN
-63.5,11.27734,368
-63.5,12.29894,285
-63.5,13.32453,140
-63.5,14.35449,359
-63.5,15.38921,195
-63.5,16.4291,290
-63.5,17.47459,430
-63.5,18.52613,543
-63.5,19.58417,264
-63.5,20.64921,53
-63.5,21.72177,49
-63.5,22.80239,42
-63.5,23.89166,52
-63.5,24.99018,54
-63.5,26.09861,43
-63.5,27.21765,42
-63.5,28.34806,41
-63.5,29.49063,39
-63.5,30.64625,271
-63.5,31.81585,590
-63.5,33.00047,204
-63.5,34.20122,44
-63.5,35.41933,48
-63.5,36.65617,49
-63.5,37.91321,100
-63.5,39.19213,76
-63.5,40.49479,164
-63.5,41.82327,165
-63.5,43.17993,444
-63.5,44.56747,NaN
-63.5,45.98897,NaN
-63.5,47.448,275
-63.5,48.94875,281
-63.5,50.49615,NaN
-63.5,52.09608,NaN
-63.5,53.75572,NaN
-63.5,55.48388,NaN
-63.5,57.29166,NaN
-63.5,59.19334,NaN
-63.5,61.20787,205
-63.5,63.36129,122
-63.5,65.69124,NaN
-63.5,68.25572,127
-63.5,71.15352,14
-63.5,74.58264,36
-63.5,79.11166,NaN
-62.5,-77.04822,NaN
-62.5,-73.09689,NaN
-62.5,-69.92046,NaN
-62.5,-67.17492,NaN
-62.5,-64.71517,NaN
-62.5,-62.46289,258
-62.5,-60.36995,76
-62.5,-58.40418,82
-62.5,-56.54284,60
-62.5,-54.7691,92
-62.5,-53.07012,121
-62.5,-51.43583,180
-62.5,-49.85814,165
-62.5,-48.33045,145
-62.5,-46.84729,171
-62.5,-45.40405,100
-62.5,-43.99682,91
-62.5,-42.62225,83
-62.5,-41.2774,68
-62.5,-39.95974,NaN
-62.5,-38.66701,NaN
-62.5,-37.39724,NaN
-62.5,-36.14864,NaN
-62.5,-34.91962,NaN
-62.5,-33.70876,NaN
-62.5,-32.51474,NaN
-62.5,-31.33638,NaN
-62.5,-30.17261,NaN
-62.5,-29.02243,NaN
-62.5,-27.88493,NaN
-62.5,-26.75926,NaN
-62.5,-25.64464,NaN
-62.5,-24.54034,NaN
-62.5,-23.44568,NaN
-62.5,-22.36001,NaN
-62.5,-21.28275,NaN
-62.5,-20.21333,NaN
-62.5,-19.1512,NaN
-62.5,-18.09588,NaN
-62.5,-17.04687,NaN
-62.5,-16.00372,NaN
-62.5,-14.96599,NaN
-62.5,-13.93326,NaN
-62.5,-12.90513,NaN
-62.5,-11.88122,NaN
-62.5,-10.86114,NaN
-62.5,-9.84453,NaN
-62.5,-8.83105,NaN
-62.5,-7.82034,NaN
-62.5,-6.81208,NaN
-62.5,-5.80593,NaN
-62.5,-4.80158,NaN
-62.5,-3.79871,NaN
-62.5,-2.797,NaN
-62.5,-1.79614,NaN
-62.5,-0.79584,NaN
-62.5,0.20423,NaN
-62.5,1.20435,NaN
-62.5,2.20485,NaN
-62.5,3.20602,NaN
-62.5,4.20816,NaN
-62.5,5.2116,NaN
-62.5,6.21665,NaN
-62.5,7.22362,NaN
-62.5,8.23284,NaN
-62.5,9.24464,NaN
-62.5,10.25936,NaN
-62.5,11.27734,491
-62.5,12.29894,413
-62.5,13.32453,349
-62.5,14.35449,333
-62.5,15.38921,287
-62.5,16.4291,328
-62.5,17.47459,467
-62.5,18.52613,267
-62.5,19.58417,76
-62.5,20.64921,49
-62.5,21.72177,45
-62.5,22.80239,45
-62.5,23.89166,43
-62.5,24.99018,51
-62.5,26.09861,48
-62.5,27.21765,39
-62.5,28.34806,40
-62.5,29.49063,43
-62.5,30.64625,86
-62.5,31.81585,125
-62.5,33.00047,79
-62.5,34.20122,69
-62.5,35.41933,44
-62.5,36.65617,43
-62.5,37.91321,50
-62.5,39.19213,78
-62.5,40.49479,148
-62.5,41.82327,136
-62.5,43.17993,452
-62.5,44.56747,422
-62.5,45.98897,NaN
-62.5,47.448,283
-62.5,48.94875,NaN
-62.5,50.49615,NaN
-62.5,52.09608,NaN
-62.5,53.75572,NaN
-62.5,55.48388,NaN
-62.5,57.29166,NaN
-62.5,59.19334,155
-62.5,61.20787,186
-62.5,63.36129,162
-62.5,65.69124,NaN
-62.5,68.25572,110
-62.5,71.15352,35
-62.5,74.58264,28
-62.5,79.11166,NaN
-61.5,-77.04822,NaN
-61.5,-73.09689,NaN
-61.5,-69.92046,NaN
-61.5,-67.17492,NaN
-61.5,-64.71517,NaN
-61.5,-62.46289,301
-61.5,-60.36995,97
-61.5,-58.40418,44
-61.5,-56.54284,42
-61.5,-54.7691,72
-61.5,-53.07012,205
-61.5,-51.43583,170
-61.5,-49.85814,129
-61.5,-48.33045,183
-61.5,-46.84729,109
-61.5,-45.40405,99
-61.5,-43.99682,104
-61.5,-42.62225,97
-61.5,-41.2774,73
-61.5,-39.95974,76
-61.5,-38.66701,NaN
-61.5,-37.39724,NaN
-61.5,-36.14864,NaN
-61.5,-34.91962,NaN
-61.5,-33.70876,NaN
-61.5,-32.51474,NaN
-61.5,-31.33638,NaN
-61.5,-30.17261,NaN
-61.5,-29.02243,NaN
-61.5,-27.88493,NaN
-61.5,-26.75926,NaN
-61.5,-25.64464,NaN
-61.5,-24.54034,NaN
-61.5,-23.44568,NaN
-61.5,-22.36001,NaN
-61.5,-21.28275,NaN
-61.5,-20.21333,NaN
-61.5,-19.1512,NaN
-61.5,-18.09588,NaN
-61.5,-17.04687,NaN
-61.5,-16.00372,NaN
-61.5,-14.96599,NaN
-61.5,-13.93326,NaN
-61.5,-12.90513,NaN
-61.5,-11.88122,NaN
-61.5,-10.86114,NaN
-61.5,-9.84453,NaN
-61.5,-8.83105,NaN
-61.5,-7.82034,NaN
-61.5,-6.81208,NaN
-61.5,-5.80593,NaN
-61.5,-4.80158,NaN
-61.5,-3.79871,NaN
-61.5,-2.797,NaN
-61.5,-1.79614,NaN
-61.5,-0.79584,NaN
-61.5,0.20423,NaN
-61.5,1.20435,NaN
-61.5,2.20485,NaN
-61.5,3.20602,NaN
-61.5,4.20816,NaN
-61.5,5.2116,NaN
-61.5,6.21665,NaN
-61.5,7.22362,NaN
-61.5,8.23284,NaN
-61.5,9.24464,NaN
-61.5,10.25936,NaN
-61.5,11.27734,365
-61.5,12.29894,589
-61.5,13.32453,391
-61.5,14.35449,494
-61.5,15.38921,NaN
-61.5,16.4291,NaN
-61.5,17.47459,433
-61.5,18.52613,246
-61.5,19.58417,59
-61.5,20.64921,52
-61.5,21.72177,46
-61.5,22.80239,42
-61.5,23.89166,39
-61.5,24.99018,41
-61.5,26.09861,45
-61.5,27.21765,41
-61.5,28.34806,52
-61.5,29.49063,39
-61.5,30.64625,37
-61.5,31.81585,38
-61.5,33.00047,41
-61.5,34.20122,86
-61.5,35.41933,41
-61.5,36.65617,39
-61.5,37.91321,52
-61.5,39.19213,82
-61.5,40.49479,142
-61.5,41.82327,126
-61.5,43.17993,467
-61.5,44.56747,427
-61.5,45.98897,NaN
-61.5,47.448,NaN
-61.5,48.94875,NaN
-61.5,50.49615,NaN
-61.5,52.09608,NaN
-61.5,53.75572,NaN
-61.5,55.48388,NaN
-61.5,57.29166,NaN
-61.5,59.19334,172
-61.5,61.20787,204
-61.5,63.36129,203
-61.5,65.69124,115
-61.5,68.25572,125
-61.5,71.15352,50
-61.5,74.58264,20
-61.5,79.11166,NaN
-60.5,-77.04822,NaN
-60.5,-73.09689,NaN
-60.5,-69.92046,26
-60.5,-67.17492,NaN
-60.5,-64.71517,NaN
-60.5,-62.46289,NaN
-60.5,-60.36995,111
-60.5,-58.40418,68
-60.5,-56.54284,28
-60.5,-54.7691,83
-60.5,-53.07012,167
-60.5,-51.43583,NaN
-60.5,-49.85814,123
-60.5,-48.33045,113
-60.5,-46.84729,185
-60.5,-45.40405,146
-60.5,-43.99682,125
-60.5,-42.62225,99
-60.5,-41.2774,88
-60.5,-39.95974,73
-60.5,-38.66701,NaN
-60.5,-37.39724,NaN
-60.5,-36.14864,NaN
-60.5,-34.91962,NaN
-60.5,-33.70876,NaN
-60.5,-32.51474,NaN
-60.5,-31.33638,NaN
-60.5,-30.17261,NaN
-60.5,-29.02243,NaN
-60.5,-27.88493,NaN
-60.5,-26.75926,NaN
-60.5,-25.64464,NaN
-60.5,-24.54034,NaN
-60.5,-23.44568,NaN
-60.5,-22.36001,NaN
-60.5,-21.28275,NaN
-60.5,-20.21333,NaN
-60.5,-19.1512,NaN
-60.5,-18.09588,NaN
-60.5,-17.04687,NaN
-60.5,-16.00372,NaN
-60.5,-14.96599,NaN
-60.5,-13.93326,NaN
-60.5,-12.90513,NaN
-60.5,-11.88122,NaN
-60.5,-10.86114,NaN
-60.5,-9.84453,NaN
-60.5,-8.83105,NaN
-60.5,-7.82034,NaN
-60.5,-6.81208,NaN
-60.5,-5.80593,NaN
-60.5,-4.80158,NaN
-60.5,-3.79871,NaN
-60.5,-2.797,NaN
-60.5,-1.79614,NaN
-60.5,-0.79584,NaN
-60.5,0.20423,NaN
-60.5,1.20435,NaN
-60.5,2.20485,NaN
-60.5,3.20602,NaN
-60.5,4.20816,NaN
-60.5,5.2116,NaN
-60.5,6.21665,NaN
-60.5,7.22362,NaN
-60.5,8.23284,NaN
-60.5,9.24464,NaN
-60.5,10.25936,460
-60.5,11.27734,NaN
-60.5,12.29894,280
-60.5,13.32453,383
-60.5,14.35449,510
-60.5,15.38921,326
-60.5,16.4291,245
-60.5,17.47459,251
-60.5,18.52613,73
-60.5,19.58417,52
-60.5,20.64921,50
-60.5,21.72177,44
-60.5,22.80239,44
-60.5,23.89166,40
-60.5,24.99018,141
-60.5,26.09861,48
-60.5,27.21765,52
-60.5,28.34806,102
-60.5,29.49063,41
-60.5,30.64625,53
-60.5,31.81585,125
-60.5,33.00047,63
-60.5,34.20122,41
-60.5,35.41933,40
-60.5,36.65617,41
-60.5,37.91321,58
-60.5,39.19213,77
-60.5,40.49479,120
-60.5,41.82327,109
-60.5,43.17993,490
-60.5,44.56747,420
-60.5,45.98897,NaN
-60.5,47.448,380
-60.5,48.94875,237
-60.5,50.49615,NaN
-60.5,52.09608,NaN
-60.5,53.75572,NaN
-60.5,55.48388,NaN
-60.5,57.29166,178
-60.5,59.19334,215
-60.5,61.20787,37
-60.5,63.36129,227
-60.5,65.69124,142
-60.5,68.25572,118
-60.5,71.15352,13
-60.5,74.58264,18
-60.5,79.11166,NaN
-59.5,-77.04822,NaN
-59.5,-73.09689,36
-59.5,-69.92046,18
-59.5,-67.17492,23
-59.5,-64.71517,NaN
-59.5,-62.46289,NaN
-59.5,-60.36995,153
-59.5,-58.40418,75
-59.5,-56.54284,42
-59.5,-54.7691,74
-59.5,-53.07012,152
-59.5,-51.43583,NaN
-59.5,-49.85814,140
-59.5,-48.33045,33
-59.5,-46.84729,43
-59.5,-45.40405,97
-59.5,-43.99682,148
-59.5,-42.62225,96
-59.5,-41.2774,74
-59.5,-39.95974,74
-59.5,-38.66701,NaN
-59.5,-37.39724,NaN
-59.5,-36.14864,NaN
-59.5,-34.91962,NaN
-59.5,-33.70876,NaN
-59.5,-32.51474,NaN
-59.5,-31.33638,NaN
-59.5,-30.17261,NaN
-59.5,-29.02243,NaN
-59.5,-27.88493,NaN
-59.5,-26.75926,NaN
-59.5,-25.64464,NaN
-59.5,-24.54034,NaN
-59.5,-23.44568,NaN
-59.5,-22.36001,NaN
-59.5,-21.28275,NaN
-59.5,-20.21333,NaN
-59.5,-19.1512,NaN
-59.5,-18.09588,NaN
-59.5,-17.04687,NaN
-59.5,-16.00372,NaN
-59.5,-14.96599,NaN
-59.5,-13.93326,NaN
-59.5,-12.90513,NaN
-59.5,-11.88122,NaN
-59.5,-10.86114,NaN
-59.5,-9.84453,NaN
-59.5,-8.83105,NaN
-59.5,-7.82034,NaN
-59.5,-6.81208,NaN
-59.5,-5.80593,NaN
-59.5,-4.80158,NaN
-59.5,-3.79871,NaN
-59.5,-2.797,NaN
-59.5,-1.79614,NaN
-59.5,-0.79584,NaN
-59.5,0.20423,NaN
-59.5,1.20435,NaN
-59.5,2.20485,NaN
-59.5,3.20602,NaN
-59.5,4.20816,NaN
-59.5,5.2116,NaN
-59.5,6.21665,NaN
-59.5,7.22362,NaN
-59.5,8.23284,NaN
-59.5,9.24464,395
-59.5,10.25936,382
-59.5,11.27734,299
-59.5,12.29894,287
-59.5,13.32453,725
-59.5,14.35449,335
-59.5,15.38921,63
-59.5,16.4291,52
-59.5,17.47459,52
-59.5,18.52613,52
-59.5,19.58417,47
-59.5,20.64921,65
-59.5,21.72177,42
-59.5,22.80239,42
-59.5,23.89166,70
-59.5,24.99018,51
-59.5,26.09861,53
-59.5,27.21765,41
-59.5,28.34806,42
-59.5,29.49063,37
-59.5,30.64625,41
-59.5,31.81585,68
-59.5,33.00047,67
-59.5,34.20122,43
-59.5,35.41933,40
-59.5,36.65617,38
-59.5,37.91321,39
-59.5,39.19213,61
-59.5,40.49479,102
-59.5,41.82327,95
-59.5,43.17993,533
-59.5,44.56747,420
-59.5,45.98897,390
-59.5,47.448,387
-59.5,48.94875,237
-59.5,50.49615,NaN
-59.5,52.09608,NaN
-59.5,53.75572,NaN
-59.5,55.48388,NaN
-59.5,57.29166,229
-59.5,59.19334,140
-59.5,61.20787,71
-59.5,63.36129,28
-59.5,65.69124,174
-59.5,68.25572,116
-59.5,71.15352,25
-59.5,74.58264,20
-59.5,79.11166,NaN
-58.5,-77.04822,NaN
-58.5,-73.09689,16
-58.5,-69.92046,16
-58.5,-67.17492,21
-58.5,-64.71517,53
-58.5,-62.46289,189
-58.5,-60.36995,112
-58.5,-58.40418,48
-58.5,-56.54284,37
-58.5,-54.7691,163
-58.5,-53.07012,152
-58.5,-51.43583,NaN
-58.5,-49.85814,102
-58.5,-48.33045,34
-58.5,-46.84729,16
-58.5,-45.40405,39
-58.5,-43.99682,35
-58.5,-42.62225,21
-58.5,-41.2774,131
-58.5,-39.95974,79
-58.5,-38.66701,NaN
-58.5,-37.39724,NaN
-58.5,-36.14864,NaN
-58.5,-34.91962,NaN
-58.5,-33.70876,NaN
-58.5,-32.51474,NaN
-58.5,-31.33638,NaN
-58.5,-30.17261,NaN
-58.5,-29.02243,NaN
-58.5,-27.88493,NaN
-58.5,-26.75926,NaN
-58.5,-25.64464,NaN
-58.5,-24.54034,NaN
-58.5,-23.44568,NaN
-58.5,-22.36001,NaN
-58.5,-21.28275,NaN
-58.5,-20.21333,NaN
-58.5,-19.1512,NaN
-58.5,-18.09588,NaN
-58.5,-17.04687,NaN
-58.5,-16.00372,NaN
-58.5,-14.96599,NaN
-58.5,-13.93326,NaN
-58.5,-12.90513,NaN
-58.5,-11.88122,NaN
-58.5,-10.86114,NaN
-58.5,-9.84453,NaN
-58.5,-8.83105,NaN
-58.5,-7.82034,NaN
-58.5,-6.81208,NaN
-58.5,-5.80593,NaN
-58.5,-4.80158,NaN
-58.5,-3.79871,NaN
-58.5,-2.797,NaN
-58.5,-1.79614,NaN
-58.5,-0.79584,NaN
-58.5,0.20423,NaN
-58.5,1.20435,NaN
-58.5,2.20485,NaN
-58.5,3.20602,NaN
-58.5,4.20816,NaN
-58.5,5.2116,NaN
-58.5,6.21665,NaN
-58.5,7.22362,NaN
-58.5,8.23284,356
-58.5,9.24464,368
-58.5,10.25936,139
-58.5,11.27734,97
-58.5,12.29894,286
-58.5,13.32453,267
-58.5,14.35449,58
-58.5,15.38921,129
-58.5,16.4291,50
-58.5,17.47459,48
-58.5,18.52613,47
-58.5,19.58417,52
-58.5,20.64921,46
-58.5,21.72177,47
-58.5,22.80239,41
-58.5,23.89166,45
-58.5,24.99018,58
-58.5,26.09861,83
-58.5,27.21765,48
-58.5,28.34806,40
-58.5,29.49063,39
-58.5,30.64625,45
-58.5,31.81585,48
-58.5,33.00047,38
-58.5,34.20122,39
-58.5,35.41933,40
-58.5,36.65617,38
-58.5,37.91321,36
-58.5,39.19213,48
-58.5,40.49479,62
-58.5,41.82327,64
-58.5,43.17993,442
-58.5,44.56747,397
-58.5,45.98897,366
-58.5,47.448,NaN
-58.5,48.94875,NaN
-58.5,50.49615,245
-58.5,52.09608,NaN
-58.5,53.75572,NaN
-58.5,55.48388,164
-58.5,57.29166,182
-58.5,59.19334,57
-58.5,61.20787,64
-58.5,63.36129,21
-58.5,65.69124,211
-58.5,68.25572,112
-58.5,71.15352,17
-58.5,74.58264,19
-58.5,79.11166,NaN
-57.5,-77.04822,NaN
-57.5,-73.09689,17
-57.5,-69.92046,17
-57.5,-67.17492,22
-57.5,-64.71517,53
-57.5,-62.46289,246
-57.5,-60.36995,155
-57.5,-58.40418,59
-57.5,-56.54284,38
-57.5,-54.7691,118
-57.5,-53.07012,151
-57.5,-51.43583,153
-57.5,-49.85814,77
-57.5,-48.33045,76
-57.5,-46.84729,41
-57.5,-45.40405,104
-57.5,-43.99682,132
-57.5,-42.62225,98
-57.5,-41.2774,195
-57.5,-39.95974,75
-57.5,-38.66701,96
-57.5,-37.39724,NaN
-57.5,-36.14864,NaN
-57.5,-34.91962,NaN
-57.5,-33.70876,NaN
-57.5,-32.51474,NaN
-57.5,-31.33638,NaN
-57.5,-30.17261,NaN
-57.5,-29.02243,NaN
-57.5,-27.88493,NaN
-57.5,-26.75926,NaN
-57.5,-25.64464,NaN
-57.5,-24.54034,NaN
-57.5,-23.44568,NaN
-57.5,-22.36001,NaN
-57.5,-21.28275,NaN
-57.5,-20.21333,NaN
-57.5,-19.1512,NaN
-57.5,-18.09588,NaN
-57.5,-17.04687,NaN
-57.5,-16.00372,NaN
-57.5,-14.96599,NaN
-57.5,-13.93326,NaN
-57.5,-12.90513,NaN
-57.5,-11.88122,NaN
-57.5,-10.86114,NaN
-57.5,-9.84453,NaN
-57.5,-8.83105,NaN
-57.5,-7.82034,NaN
-57.5,-6.81208,NaN
-57.5,-5.80593,NaN
-57.5,-4.80158,NaN
-57.5,-3.79871,NaN
-57.5,-2.797,NaN
-57.5,-1.79614,NaN
-57.5,-0.79584,NaN
-57.5,0.20423,NaN
-57.5,1.20435,NaN
-57.5,2.20485,NaN
-57.5,3.20602,NaN
-57.5,4.20816,NaN
-57.5,5.2116,NaN
-57.5,6.21665,NaN
-57.5,7.22362,322
-57.5,8.23284,339
-57.5,9.24464,94
-57.5,10.25936,79
-57.5,11.27734,52
-57.5,12.29894,55
-57.5,13.32453,53
-57.5,14.35449,68
-57.5,15.38921,49
-57.5,16.4291,43
-57.5,17.47459,44
-57.5,18.52613,41
-57.5,19.58417,50
-57.5,20.64921,45
-57.5,21.72177,42
-57.5,22.80239,48
-57.5,23.89166,47
-57.5,24.99018,40
-57.5,26.09861,39
-57.5,27.21765,39
-57.5,28.34806,37
-57.5,29.49063,37
-57.5,30.64625,42
-57.5,31.81585,114
-57.5,33.00047,44
-57.5,34.20122,93
-57.5,35.41933,39
-57.5,36.65617,37
-57.5,37.91321,37
-57.5,39.19213,95
-57.5,40.49479,95
-57.5,41.82327,98
-57.5,43.17993,86
-57.5,44.56747,375
-57.5,45.98897,333
-57.5,47.448,NaN
-57.5,48.94875,NaN
-57.5,50.49615,NaN
-57.5,52.09608,NaN
-57.5,53.75572,NaN
-57.5,55.48388,238
-57.5,57.29166,106
-57.5,59.19334,70
-57.5,61.20787,54
-57.5,63.36129,137
-57.5,65.69124,184
-57.5,68.25572,94
-57.5,71.15352,25
-57.5,74.58264,NaN
-57.5,79.11166,NaN
-56.5,-77.04822,NaN
-56.5,-73.09689,17
-56.5,-69.92046,18
-56.5,-67.17492,25
-56.5,-64.71517,68
-56.5,-62.46289,403
-56.5,-60.36995,203
-56.5,-58.40418,54
-56.5,-56.54284,41
-56.5,-54.7691,103
-56.5,-53.07012,60
-56.5,-51.43583,193
-56.5,-49.85814,36
-56.5,-48.33045,20
-56.5,-46.84729,100
-56.5,-45.40405,113
-56.5,-43.99682,107
-56.5,-42.62225,74
-56.5,-41.2774,25
-56.5,-39.95974,137
-56.5,-38.66701,141
-56.5,-37.39724,102
-56.5,-36.14864,84
-56.5,-34.91962,NaN
-56.5,-33.70876,NaN
-56.5,-32.51474,NaN
-56.5,-31.33638,NaN
-56.5,-30.17261,NaN
-56.5,-29.02243,NaN
-56.5,-27.88493,NaN
-56.5,-26.75926,NaN
-56.5,-25.64464,NaN
-56.5,-24.54034,NaN
-56.5,-23.44568,NaN
-56.5,-22.36001,NaN
-56.5,-21.28275,NaN
-56.5,-20.21333,NaN
-56.5,-19.1512,NaN
-56.5,-18.09588,NaN
-56.5,-17.04687,NaN
-56.5,-16.00372,NaN
-56.5,-14.96599,NaN
-56.5,-13.93326,NaN
-56.5,-12.90513,NaN
-56.5,-11.88122,NaN
-56.5,-10.86114,NaN
-56.5,-9.84453,NaN
-56.5,-8.83105,NaN
-56.5,-7.82034,NaN
-56.5,-6.81208,NaN
-56.5,-5.80593,NaN
-56.5,-4.80158,NaN
-56.5,-3.79871,NaN
-56.5,-2.797,NaN
-56.5,-1.79614,NaN
-56.5,-0.79584,NaN
-56.5,0.20423,NaN
-56.5,1.20435,NaN
-56.5,2.20485,NaN
-56.5,3.20602,NaN
-56.5,4.20816,NaN
-56.5,5.2116,NaN
-56.5,6.21665,291
-56.5,7.22362,307
-56.5,8.23284,94
-56.5,9.24464,66
-56.5,10.25936,54
-56.5,11.27734,51
-56.5,12.29894,51
-56.5,13.32453,152
-56.5,14.35449,44
-56.5,15.38921,53
-56.5,16.4291,44
-56.5,17.47459,42
-56.5,18.52613,41
-56.5,19.58417,48
-56.5,20.64921,44
-56.5,21.72177,42
